fecha,peor,mejor,proy,eq,X2w,X4w,q25,q75,X10p,X20p,U,UTI,CapacidadMax,FechaCapacidadMax
2021-06-12,,,,,,,,,,,596.825905322396,52.0,461,2020-12-31
2021-06-13,,,,,,,,,,,595.44111474678,607.0,461,2020-12-31
2021-06-14,,,,,,,,,,,593.505204066747,617.0,461,2020-12-31
2021-06-15,,,,,,,,,,,591.2184669242209,582.0,461,2020-12-31
2021-06-16,,,,,,,,,,,588.760609391393,584.0,461,2020-12-31
2021-06-17,,,,,,,,,,,586.399476636013,597.0,461,2020-12-31
2021-06-18,,,,,,,,,,,584.799254071176,563.0,461,2020-12-31
2021-06-19,,,,,,,,,,,583.693042697713,572.0,461,2020-12-31
2021-06-20,,,,,,,,,,,583.7376559247,571.0,461,2020-12-31
2021-06-21,,,,,,,,,,,583.229434351142,577.0,461,2020-12-31
2021-06-22,,,,,,,,,,,583.9391755611099,570.0,461,2020-12-31
2021-06-23,,,,,,,,,,,584.566997241144,570.0,461,2020-12-31
2021-06-24,,,,,,,,,,,586.239042118953,575.0,461,2020-12-31
2021-06-25,,,,,,,,,,,587.194267015019,554.0,461,2020-12-31
2021-06-26,,,,,,,,,,,589.18862423303,546.0,461,2020-12-31
2021-06-27,,,,,,,,,,,591.873924620488,540.0,461,2020-12-31
2021-06-28,,,,,,,,,,,595.822307654608,532.0,461,2020-12-31
2021-06-29,,,,,,,,,,,600.038809462386,536.0,461,2020-12-31
2021-06-30,,,,,,,,,,,601.893648479841,541.0,461,2020-12-31
2021-07-01,,,,,,,,,,,602.703638568429,170.0,461,2020-12-31
2021-07-02,,,,,,,,,,,601.826208012171,234.0,461,2020-12-31
2021-07-03,,,,,,,,,,,598.777516596636,293.0,461,2020-12-31
2021-07-04,,,,,,,,,,,594.815658954176,436.0,461,2020-12-31
2021-07-05,,,,,,,,,,,590.196097252551,567.0,461,2020-12-31
2021-07-06,,,,,,,,,,,583.980805918447,587.0,461,2020-12-31
2021-07-07,,,,,,,,,,,577.62477616174,589.0,461,2020-12-31
2021-07-08,,,,,,,,,,,570.86565233027,277.0,461,2020-12-31
2021-07-09,,,,,,,,,,,562.115399026463,77.0,461,2020-12-31
2021-07-10,,,,,,,,,,,552.273978120901,14.0,461,2020-12-31
2021-07-11,,,,,,,,,,,541.5867275246829,35.0,461,2020-12-31
2021-07-12,,,,,,,,,,,530.543529076269,55.0,461,2020-12-31
2021-07-13,,,,,,,,,,,518.986214456808,513.0,461,2020-12-31
2021-07-14,,,,,,,,,,,507.242142746182,495.0,461,2020-12-31
2021-07-15,,,,,,,,,,,495.65083177741303,468.0,461,2020-12-31
2021-07-16,,,,,,,,,,,483.478913698656,457.0,461,2020-12-31
2021-07-17,,,,,,,,,,,471.612158299065,487.0,461,2020-12-31
2021-07-18,,,,,,,,,,,459.17748233400704,494.0,461,2020-12-31
2021-07-19,,,,,,,,,,,446.669075205899,452.0,461,2020-12-31
2021-07-20,,,,,,,,,,,435.07337410817803,441.0,461,2020-12-31
2021-07-21,,,,,,,,,,,423.65547684671895,433.0,461,2020-12-31
2021-07-22,,,,,,,,,,,413.481925363595,423.0,461,2020-12-31
2021-07-23,,,,,,,,,,,403.649722853228,388.0,461,2020-12-31
2021-07-24,,,,,,,,,,,394.510894045234,392.0,461,2020-12-31
2021-07-25,,,,,,,,,,,385.638708726691,374.0,461,2020-12-31
2021-07-26,,,,,,,,,,,377.064062813961,377.0,461,2020-12-31
2021-07-27,,,,,,,,,,,368.91366849923304,346.0,461,2020-12-31
2021-07-28,,,,,,,,,,,361.043597158516,349.0,461,2020-12-31
2021-07-29,,,,,,,,,,,353.537761269644,329.0,461,2020-12-31
2021-07-30,,,,,,,,,,,346.38286065167,310.0,461,2020-12-31
2021-07-31,,,,,,,,,,,339.036379172939,315.0,461,2020-12-31
2021-08-01,,,,,,,,,,,331.686720927545,181.0,461,2020-12-31
2021-08-02,,,,,,,,,,,324.055517021089,237.0,461,2020-12-31
2021-08-03,,,,,,,,,,,316.195223784846,296.0,461,2020-12-31
2021-08-04,,,,,,,,,,,308.555753385445,438.0,461,2020-12-31
2021-08-05,,,,,,,,,,,300.74065413752703,570.0,461,2020-12-31
2021-08-06,,,,,,,,,,,292.897091883833,571.0,461,2020-12-31
2021-08-07,,,,,,,,,,,285.009741466128,618.0,461,2020-12-31
2021-08-08,,,,,,,,,,,276.97286795557096,278.0,461,2020-12-31
2021-08-09,,,,,,,,,,,269.05803945891,71.0,461,2020-12-31
2021-08-10,,,,,,,,,,,260.985255859677,12.0,461,2020-12-31
2021-08-11,,,,,,,,,,,253.05336837099898,39.0,461,2020-12-31
2021-08-12,,,,,,,,,,,245.246575379435,53.0,461,2020-12-31
2021-08-13,,,,,,,,,,,237.49660471230598,235.0,461,2020-12-31
2021-08-14,,,,,,,,,,,229.577974644915,228.0,461,2020-12-31
2021-08-15,,,,,,,,,,,221.532524568075,226.0,461,2020-12-31
2021-08-16,,,,,,,,,,,213.582224507607,211.0,461,2020-12-31
2021-08-17,,,,,,,,,,,205.99759255077402,212.0,461,2020-12-31
2021-08-18,,,,,,,,,,,198.11091971224099,194.0,461,2020-12-31
2021-08-19,,,,,,,,,,,190.41289728806498,190.0,461,2020-12-31
2021-08-20,,,,,,,,,,,182.787567452342,185.0,461,2020-12-31
2021-08-21,,,,,,,,,,,175.211537594832,179.0,461,2020-12-31
2021-08-22,,,,,,,,,,,167.51142779947799,180.0,461,2020-12-31
2021-08-23,,,,,,,,,,,159.8316384815,171.0,461,2020-12-31
2021-08-24,,,,,,,,,,,152.60766498299802,163.0,461,2020-12-31
2021-08-25,,,,,,,,,,,145.434657837426,159.0,461,2020-12-31
2021-08-26,,,,,,,,,,,138.476401589803,148.0,461,2020-12-31
2021-08-27,,,,,,,,,,,131.731649740666,133.0,461,2020-12-31
2021-08-28,,,,,,,,,,,125.335801538944,130.0,461,2020-12-31
2021-08-29,,,,,,,,,,,119.097457425598,130.0,461,2020-12-31
2021-08-30,,,,,,,,,,,112.97350144327,116.0,461,2020-12-31
2021-08-31,,,,,,,,,,,106.99222264111499,108.0,461,2020-12-31
2021-09-01,,,,,,,,,,,101.524343682061,184.0,461,2020-12-31
2021-09-02,,,,,,,,,,,96.2455392559885,232.0,461,2020-12-31
2021-09-03,,,,,,,,,,,91.05650056798771,324.0,461,2020-12-31
2021-09-04,,,,,,,,,,,86.0993856821186,445.0,461,2020-12-31
2021-09-05,,,,,,,,,,,81.2907111492977,565.0,461,2020-12-31
2021-09-06,,,,,,,,,,,76.6321793682118,627.0,461,2020-12-31
2021-09-07,,,,,,,,,,,72.1414157935028,612.0,461,2020-12-31
2021-09-08,,,,,,,,,,,67.798769600064,271.0,461,2020-12-31
2021-09-09,,,,,,,,,,,63.6794225290138,66.0,461,2020-12-31
2021-09-10,,,,,,,,,,,59.8931182087965,11.0,461,2020-12-31
2021-09-11,,,,,,,,,,,56.2565085193464,38.0,461,2020-12-31
2021-09-12,,,,,,,,,,,52.86728962578321,56.0,461,2020-12-31
2021-09-13,,,,,,,,,,,49.6578558331761,48.0,461,2020-12-31
2021-09-14,,,,,,,,,,,46.60079352729879,52.0,461,2020-12-31
2021-09-15,,,,,,,,,,,43.8332446439534,49.0,461,2020-12-31
2021-09-16,,,,,,,,,,,41.200139434026,40.0,461,2020-12-31
2021-09-17,,,,,,,,,,,38.6347138873501,35.0,461,2020-12-31
2021-09-18,,,,,,,,,,,36.2242595625074,36.0,461,2020-12-31
2021-09-19,,,,,,,,,,,33.937317352248996,37.0,461,2020-12-31
2021-09-20,,,,,,,,,,,31.8552036945506,33.0,461,2020-12-31
2021-09-21,,,,,,,,,,,29.863733561139696,25.0,461,2020-12-31
2021-09-22,,,,,,,,,,,28.0584932444164,27.0,461,2020-12-31
2021-09-23,,,,,,,,,,,26.3970102437443,26.0,461,2020-12-31
2021-09-24,,,,,,,,,,,24.8115397165433,24.0,461,2020-12-31
2021-09-25,,,,,,,,,,,23.371711816492898,23.0,461,2020-12-31
2021-09-26,,,,,,,,,,,22.033826311901898,23.0,461,2020-12-31
2021-09-27,,,,,,,,,,,20.8064740471175,25.0,461,2020-12-31
2021-09-28,,,,,,,,,,,19.6325211029992,21.0,461,2020-12-31
2021-09-29,,,,,,,,,,,18.631173979656698,15.0,461,2020-12-31
2021-09-30,,,,,,,,,,,17.7557354522691,14.0,461,2020-12-31
2021-10-01,,,,,,,,,,,16.966006501694903,180.0,461,2020-12-31
2021-10-02,,,,,,,,,,,16.2529484506601,230.0,461,2020-12-31
2021-10-03,,,,,,,,,,,15.563400208669801,327.0,461,2020-12-31
2021-10-04,,,,,,,,,,,14.9563406269459,444.0,461,2020-12-31
2021-10-05,,,,,,,,,,,14.4266897247848,565.0,461,2020-12-31
2021-10-06,,,,,,,,,,,13.9873634595611,617.0,461,2020-12-31
2021-10-07,,,,,,,,,,,13.6951193070642,615.0,461,2020-12-31
2021-10-08,,,,,,,,,,,13.432424597151101,260.0,461,2020-12-31
2021-10-09,,,,,,,,,,,13.2781319590469,55.0,461,2020-12-31
2021-10-10,,,,,,,,,,,13.0859543530245,11.0,461,2020-12-31
2021-10-11,,,,,,,,,,,12.936213871024599,41.0,461,2020-12-31
2021-10-12,,,,,,,,,,,12.8421413665842,55.0,461,2020-12-31
2021-10-13,,,,,,,,,,,12.814735258434698,13.0,461,2020-12-31
2021-10-14,,,,,,,,,,,12.8221323155883,11.0,461,2020-12-31
2021-10-15,,,,,,,,,,,12.824179252826399,11.0,461,2020-12-31
2021-10-16,,,,,,,,,,,12.882631214194697,10.0,461,2020-12-31
2021-10-17,,,,,,,,,,,12.9880140133166,9.0,461,2020-12-31
2021-10-18,,,,,,,,,,,13.1002405723381,12.0,461,2020-12-31
2021-10-19,,,,,,,,,,,13.340578422610301,13.0,461,2020-12-31
2021-10-20,,,,,,,,,,,13.778579106271698,15.0,461,2020-12-31
2021-10-21,,,,,,,,,,,14.3325563848651,13.0,461,2020-12-31
2021-10-22,,,,,,,,,,,14.9838984936231,13.0,461,2020-12-31
2021-10-23,,,,,,,,,,,15.865288333782802,12.0,461,2020-12-31
2021-10-24,,,,,,,,,,,16.9305164583892,13.0,461,2020-12-31
2021-10-25,,,,,,,,,,,17.9514983644339,14.0,461,2020-12-31
2021-10-26,,,,,,,,,,,19.1101567734868,16.0,461,2020-12-31
2021-10-27,,,,,,,,,,,20.588813824263898,15.0,461,2020-12-31
2021-10-28,,,,,,,,,,,22.0181615163426,14.0,461,2020-12-31
2021-10-29,,,,,,,,,,,23.5679338812079,17.0,461,2020-12-31
2021-10-30,,,,,,,,,,,25.1027289423017,17.0,461,2020-12-31
2021-10-31,,,,,,,,,,,26.7542738822123,17.0,461,2020-12-31
2021-11-01,,,,,,,,,,,28.429981882056303,181.0,461,2020-12-31
2021-11-02,,,,,,,,,,,30.0930712778505,237.0,461,2020-12-31
2021-11-03,,,,,,,,,,,31.721051388696498,331.0,461,2020-12-31
2021-11-04,,,,,,,,,,,33.3394584018519,442.0,461,2020-12-31
2021-11-05,,,,,,,,,,,34.937243324246694,581.0,461,2020-12-31
2021-11-06,,,,,,,,,,,36.2654005117124,618.0,461,2020-12-31
2021-11-07,,,,,,,,,,,37.3365151170335,597.0,461,2020-12-31
2021-11-08,,,,,,,,,,,38.1610105827967,258.0,461,2020-12-31
2021-11-09,,,,,,,,,,,38.5978962899614,56.0,461,2020-12-31
2021-11-10,,,,,,,,,,,38.987063520953704,13.0,461,2020-12-31
2021-11-11,,,,,,,,,,,39.0849382822162,43.0,461,2020-12-31
2021-11-12,,,,,,,,,,,39.187391858885796,55.0,461,2020-12-31
2021-11-13,,,,,,,,,,,39.146713249368794,44.0,461,2020-12-31
2021-11-14,,,,,,,,,,,39.0576904022126,44.0,461,2020-12-31
2021-11-15,,,,,,,,,,,38.9247229986886,45.0,461,2020-12-31
2021-11-16,,,,,,,,,,,38.920985994945205,46.0,461,2020-12-31
2021-11-17,,,,,,,,,,,38.7240852287188,46.0,461,2020-12-31
2021-11-18,,,,,,,,,,,38.6219025213317,42.0,461,2020-12-31
2021-11-19,,,,,,,,,,,38.6670256831113,39.0,461,2020-12-31
2021-11-20,,,,,,,,,,,38.8626776853689,40.0,461,2020-12-31
2021-11-21,,,,,,,,,,,39.167840086539606,38.0,461,2020-12-31
2021-11-22,,,,,,,,,,,39.6643747013584,33.0,461,2020-12-31
2021-11-23,,,,,,,,,,,40.2445531692476,37.0,461,2020-12-31
2021-11-24,,,,,,,,,,,40.9642712256643,40.0,461,2020-12-31
2021-11-25,,,,,,,,,,,41.7444369670716,40.0,461,2020-12-31
2021-11-26,,,,,,,,,,,42.805391858266795,42.0,461,2020-12-31
2021-11-27,,,,,,,,,,,44.027320897977106,42.0,461,2020-12-31
2021-11-28,,,,,,,,,,,45.308875167821505,41.0,461,2020-12-31
2021-11-29,,,,,,,,,,,46.614445033201704,43.0,461,2020-12-31
2021-11-30,,,,,,,,,,,47.865772942177294,38.0,461,2020-12-31
2021-12-01,,,,,,,,,,,48.99871845534079,182.0,461,2020-12-31
2021-12-02,,,,,,,,,,,50.015437012842504,243.0,461,2020-12-31
2021-12-03,,,,,,,,,,,50.9529943512331,341.0,461,2020-12-31
2021-12-04,,,,,,,,,,,51.764649264708396,446.0,461,2020-12-31
2021-12-05,,,,,,,,,,,52.329085905414,599.0,461,2020-12-31
2021-12-06,,,,,,,,,,,52.787549372902795,613.0,461,2020-12-31
2021-12-07,,,,,,,,,,,52.9546916141531,571.0,461,2020-12-31
2021-12-08,,,,,,,,,,,52.9391755094131,244.0,461,2020-12-31
2021-12-09,,,,,,,,,,,52.8375472429405,54.0,461,2020-12-31
2021-12-10,,,,,,,,,,,52.634658901398204,14.0,461,2020-12-31
2021-12-11,,,,,,,,,,,52.38659350966329,43.0,461,2020-12-31
2021-12-12,,,,,,,,,,,51.979539604365705,54.0,461,2020-12-31
2021-12-13,,,,,,,,,,,51.4100026414929,58.0,461,2020-12-31
2021-12-14,,,,,,,,,,,50.945394208807,54.0,461,2020-12-31
2021-12-15,,,,,,,,,,,50.4407231518717,54.0,461,2020-12-31
2021-12-16,,,,,,,,,,,49.870192684864904,56.0,461,2020-12-31
2021-12-17,,,,,,,,,,,49.14337915131479,57.0,461,2020-12-31
2021-12-18,,,,,,,,,,,48.2474167663467,56.0,461,2020-12-31
2021-12-19,,,,,,,,,,,47.2818932215062,56.0,461,2020-12-31
2021-12-20,,,,,,,,,,,46.3675074160541,50.0,461,2020-12-31
2021-12-21,,,,,,,,,,,45.342201034877995,51.0,461,2020-12-31
2021-12-22,,,,,,,,,,,44.2917143493812,49.0,461,2020-12-31
2021-12-23,,,,,,,,,,,43.3432191420264,49.0,461,2020-12-31
2021-12-24,,,,,,,,,,,42.3306532307638,48.0,461,2020-12-31
2021-12-25,,,,,,,,,,,41.5227846042754,47.0,461,2020-12-31
2021-12-26,,,,,,,,,,,40.8493947810664,47.0,461,2020-12-31
2021-12-27,,,,,,,,,,,40.1193434293317,49.0,461,2020-12-31
2021-12-28,,,,,,,,,,,39.6512208973617,50.0,461,2020-12-31
2021-12-29,,,,,,,,,,,39.2753915616719,45.0,461,2020-12-31
2021-12-30,,,,,,,,,,,39.1140987116626,44.0,461,2020-12-31
2021-12-31,,,,,,,,,,,39.1256919796386,46.0,461,2020-12-31
2022-01-01,,,,,,,,,,,39.3677730617311,46.0,461,2020-12-31
2022-01-02,,,,,,,,,,,39.9248271102021,204.0,461,2020-12-31
2022-01-03,,,,,,,,,,,40.784601488437204,128.0,461,2020-12-31
2022-01-04,,,,,,,,,,,41.8385918296782,27.0,461,2020-12-31
2022-01-05,,,,,,,,,,,43.2752712320051,4.0,461,2020-12-31
2022-01-06,,,,,,,,,,,45.25029179799729,5.0,461,2020-12-31
2022-01-07,,,,,,,,,,,47.5556477515102,37.0,461,2020-12-31
2022-01-08,,,,,,,,,,,50.235245123196,83.0,461,2020-12-31
2022-01-09,,,,,,,,,,,53.3599383486625,20.0,461,2020-12-31
2022-01-10,,,,,,,,,,,56.932021413505204,4.0,461,2020-12-31
2022-01-11,,,,,,,,,,,61.063904682285006,4.0,461,2020-12-31
2022-01-12,,,,,,,,,,,65.33975696741261,11.0,461,2020-12-31
2022-01-13,,,,,,,,,,,69.8331289754488,67.0,461,2020-12-31
2022-01-14,,,,,,,,,,,74.6965063486276,82.0,461,2020-12-31
2022-01-15,,,,,,,,,,,79.9950008986976,81.0,461,2020-12-31
2022-01-16,,,,,,,,,,,85.29899745851999,81.0,461,2020-12-31
2022-01-17,,,,,,,,,,,90.768699100564,87.0,461,2020-12-31
2022-01-18,,,,,,,,,,,96.3213205073946,97.0,461,2020-12-31
2022-01-19,,,,,,,,,,,102.11970726730699,113.0,461,2020-12-31
2022-01-20,,,,,,,,,,,108.23433957248699,124.0,461,2020-12-31
2022-01-21,,,,,,,,,,,114.494610692178,144.0,461,2020-12-31
2022-01-22,,,,,,,,,,,121.283099341145,146.0,461,2020-12-31
2022-01-23,,,,,,,,,,,128.032136203028,150.0,461,2020-12-31
2022-01-24,,,,,,,,,,,135.122779121766,150.0,461,2020-12-31
2022-01-25,,,,,,,,,,,141.66120919866898,155.0,461,2020-12-31
2022-01-26,,,,,,,,,,,148.067382073199,168.0,461,2020-12-31
2022-01-27,,,,,,,,,,,154.251699980871,176.0,461,2020-12-31
2022-01-28,,,,,,,,,,,160.05242300345802,179.0,461,2020-12-31
2022-01-29,,,,,,,,,,,165.319970039989,178.0,461,2020-12-31
2022-01-30,,,,,,,,,,,170.38197870548902,178.0,461,2020-12-31
2022-01-31,,,,,,,,,,,174.617918673549,187.0,461,2020-12-31
2022-02-01,,,,,,,,,,,178.439775445516,46.0,461,2020-12-31
2022-02-02,,,,,,,,,,,181.84254585591302,210.0,461,2020-12-31
2022-02-03,,,,,,,,,,,184.795932736449,132.0,461,2020-12-31
2022-02-04,,,,,,,,,,,186.94402881122397,27.0,461,2020-12-31
2022-02-05,,,,,,,,,,,188.07359602214402,4.0,461,2020-12-31
2022-02-06,,,,,,,,,,,188.283468216831,4.0,461,2020-12-31
2022-02-07,,,,,,,,,,,187.998491140737,37.0,461,2020-12-31
2022-02-08,,,,,,,,,,,187.874297887715,86.0,461,2020-12-31
2022-02-09,,,,,,,,,,,187.014176281648,17.0,461,2020-12-31
2022-02-10,,,,,,,,,,,186.233746057405,4.0,461,2020-12-31
2022-02-11,,,,,,,,,,,184.541527149483,2.0,461,2020-12-31
2022-02-12,,,,,,,,,,,182.929114851715,11.0,461,2020-12-31
2022-02-13,,,,,,,,,,,180.958714129967,194.0,461,2020-12-31
2022-02-14,,,,,,,,,,,178.966245304543,191.0,461,2020-12-31
2022-02-15,,,,,,,,,,,176.754025377306,187.0,461,2020-12-31
2022-02-16,,,,,,,,,,,174.352104463681,181.0,461,2020-12-31
2022-02-17,,,,,,,,,,,171.884117066762,165.0,461,2020-12-31
2022-02-18,,,,,,,,,,,169.583983498414,159.0,461,2020-12-31
2022-02-19,,,,,,,,,,,167.417836989807,162.0,461,2020-12-31
2022-02-20,,,,,,,,,,,165.12348896620898,165.0,461,2020-12-31
2022-02-21,,,,,,,,,,,162.901498149369,156.0,461,2020-12-31
2022-02-22,,,,,,,,,,,160.594371866385,158.0,461,2020-12-31
2022-02-23,,,,,,,,,,,158.369993033165,155.0,461,2020-12-31
2022-02-24,,,,,,,,,,,156.051812039168,144.0,461,2020-12-31
2022-02-25,,,,,,,,,,,153.128825061905,149.0,461,2020-12-31
2022-02-26,,,,,,,,,,,149.891488313373,148.0,461,2020-12-31
2022-02-27,,,,,,,,,,,146.169740931806,151.0,461,2020-12-31
2022-02-28,,,,,,,,,,,142.07969763465,144.0,461,2020-12-31
2022-03-01,,,,,,,,,,,137.857408001627,37.0,461,2020-12-31
2022-03-02,,,,,,,,,,,133.323152011734,207.0,461,2020-12-31
2022-03-03,,,,,,,,,,,128.874848879107,130.0,461,2020-12-31
2022-03-04,,,,,,,,,,,124.42189285236,25.0,461,2020-12-31
2022-03-05,,,,,,,,,,,119.364830204979,5.0,461,2020-12-31
2022-03-06,,,,,,,,,,,114.591796122276,3.0,461,2020-12-31
2022-03-07,,,,,,,,,,,109.590960096466,36.0,461,2020-12-31
2022-03-08,,,,,,,,,,,104.289463031141,81.0,461,2020-12-31
2022-03-09,,,,,,,,,,,99.0906253946809,17.0,461,2020-12-31
2022-03-10,,,,,,,,,,,94.1721194591842,5.0,461,2020-12-31
2022-03-11,,,,,,,,,,,89.3947861099206,1.0,461,2020-12-31
2022-03-12,,,,,,,,,,,84.68651280864341,11.0,461,2020-12-31
2022-03-13,,,,,,,,,,,80.2217257178942,85.0,461,2020-12-31
2022-03-14,,,,,,,,,,,75.8577194535978,80.0,461,2020-12-31
2022-03-15,,,,,,,,,,,71.7556847603378,77.0,461,2020-12-31
2022-03-16,,,,,,,,,,,67.7647645086521,75.0,461,2020-12-31
2022-03-17,,,,,,,,,,,64.02098916286549,68.0,461,2020-12-31
2022-03-18,,,,,,,,,,,60.4513348094689,57.0,461,2020-12-31
2022-03-19,,,,,,,,,,,57.0944656182232,57.0,461,2020-12-31
2022-03-20,,,,,,,,,,,53.94909679758779,57.0,461,2020-12-31
2022-03-21,,,,,,,,,,,50.9435803600775,50.0,461,2020-12-31
2022-03-22,,,,,,,,,,,48.1098606593565,49.0,461,2020-12-31
2022-03-23,,,,,,,,,,,45.454867712276105,48.0,461,2020-12-31
2022-03-24,,,,,,,,,,,42.8585446433554,45.0,461,2020-12-31
2022-03-25,,,,,,,,,,,40.3050137027221,40.0,461,2020-12-31
2022-03-26,,,,,,,,,,,37.9418930760501,38.0,461,2020-12-31
2022-03-27,,,,,,,,,,,35.730439286628396,37.0,461,2020-12-31
2022-03-28,,,,,,,,,,,33.6248462504783,33.0,461,2020-12-31
2022-03-29,,,,,,,,,,,31.6396877206322,32.0,461,2020-12-31
2022-03-30,,,,,,,,,,,29.8136340144171,30.0,461,2020-12-31
2022-03-31,,,,,,,,,,,28.051173882881198,30.0,461,2020-12-31
2022-04-01,,,,,,,,,,,26.3947708399229,41.0,461,2020-12-31
2022-04-02,,,,,,,,,,,24.9460676668462,210.0,461,2020-12-31
2022-04-03,,,,,,,,,,,23.5099190773524,130.0,461,2020-12-31
2022-04-04,,,,,,,,,,,22.2052582705406,22.0,461,2020-12-31
2022-04-05,,,,,,,,,,,21.0905680787315,7.0,461,2020-12-31
2022-04-06,,,,,,,,,,,20.104856791301803,3.0,461,2020-12-31
2022-04-07,,,,,,,,,,,19.1755571082022,37.0,461,2020-12-31
2022-04-08,,,,,,,,,,,18.2471405222535,82.0,461,2020-12-31
2022-04-09,,,,,,,,,,,17.2851298503601,17.0,461,2020-12-31
2022-04-10,,,,,,,,,,,16.4015730593942,4.0,461,2020-12-31
2022-04-11,,,,,,,,,,,15.5822541182748,2.0,461,2020-12-31
2022-04-12,,,,,,,,,,,14.7193620826714,10.0,461,2020-12-31
2022-04-13,,,,,,,,,,,13.859416895264498,13.0,461,2020-12-31
2022-04-14,,,,,,,,,,,12.974923461749402,13.0,461,2020-12-31
2022-04-15,,,,,,,,,,,12.120856998661198,13.0,461,2020-12-31
2022-04-16,,,,,,,,,,,11.247872225186601,12.0,461,2020-12-31
2022-04-17,,,,,,,,,,,10.4391456786129,13.0,461,2020-12-31
2022-04-18,,,,,,,,,,,9.68346737351523,12.0,461,2020-12-31
2022-04-19,,,,,,,,,,,8.96605701546213,13.0,461,2020-12-31
2022-04-20,,,,,,,,,,,8.34271915370614,8.0,461,2020-12-31
2022-04-21,,,,,,,,,,,7.83888779533797,8.0,461,2020-12-31
2022-04-22,,,,,,,,,,,7.440575840697111,7.0,461,2020-12-31
2022-04-23,,,,,,,,,,,7.196100708391019,8.0,461,2020-12-31
2022-04-24,,,,,,,,,,,7.03516832564333,6.0,461,2020-12-31
2022-04-25,,,,,,,,,,,6.91595275273198,5.0,461,2020-12-31
2022-04-26,,,,,,,,,,,6.919574259824059,5.0,461,2020-12-31
2022-04-27,,,,,,,,,,,7.02102634743343,4.0,461,2020-12-31
2022-04-28,,,,,,,,,,,7.29717392417275,4.0,461,2020-12-31
2022-04-29,,,,,,,,,,,7.54712876434386,4.0,461,2020-12-31
2022-04-30,,,,,,,,,,,7.9064888130045,4.0,461,2020-12-31
2022-05-01,,,,,,,,,,,8.24040530253809,39.0,461,2020-12-31
2022-05-02,,,,,,,,,,,8.56297817306037,210.0,461,2020-12-31
2022-05-03,,,,,,,,,,,8.74811852831944,132.0,461,2020-12-31
2022-05-04,,,,,,,,,,,8.78588968443513,23.0,461,2020-12-31
2022-05-05,,,,,,,,,,,8.76767427694787,8.0,461,2020-12-31
2022-05-06,,,,,,,,,,,8.521830036095611,3.0,461,2020-12-31
2022-05-07,,,,,,,,,,,8.260490644590469,41.0,461,2020-12-31
2022-05-08,,,,,,,,,,,7.828385047083441,76.0,461,2020-12-31
2022-05-09,,,,,,,,,,,7.4178457341065,15.0,461,2020-12-31
2022-05-10,,,,,,,,,,,6.94715916810213,4.0,461,2020-12-31
2022-05-11,,,,,,,,,,,6.507290612715599,2.0,461,2020-12-31
2022-05-12,,,,,,,,,,,6.10362449371459,11.0,461,2020-12-31
2022-05-13,,,,,,,,,,,5.72967012877743,8.0,461,2020-12-31
2022-05-14,,,,,,,,,,,5.42195966851277,8.0,461,2020-12-31
2022-05-15,,,,,,,,,,,5.1756400533461795,7.0,461,2020-12-31
2022-05-16,,,,,,,,,,,4.9764067707261,4.0,461,2020-12-31
2022-05-17,,,,,,,,,,,4.852571644631389,4.0,461,2020-12-31
2022-05-18,,,,,,,,,,,4.74112277144455,4.0,461,2020-12-31
2022-05-19,,,,,,,,,,,4.6959322465634195,3.0,461,2020-12-31
2022-05-20,,,,,,,,,,,4.66285271982454,3.0,461,2020-12-31
2022-05-21,,,,,,,,,,,4.57969463986079,3.0,461,2020-12-31
2022-05-22,,,,,,,,,,,4.4983698490217305,3.0,461,2020-12-31
2022-05-23,,,,,,,,,,,4.38853575514322,4.0,461,2020-12-31
2022-05-24,,,,,,,,,,,4.29734204955765,3.0,461,2020-12-31
2022-05-25,,,,,,,,,,,4.23183787515417,4.0,461,2020-12-31
2022-05-26,,,,,,,,,,,4.21506349211214,4.0,461,2020-12-31
2022-05-27,,,,,,,,,,,4.2422968382665305,6.0,461,2020-12-31
2022-05-28,,,,,,,,,,,4.2739909988827804,6.0,461,2020-12-31
2022-05-29,,,,,,,,,,,4.34330724950095,6.0,461,2020-12-31
2022-05-30,,,,,,,,,,,4.43066976732299,5.0,461,2020-12-31
2022-05-31,,,,,,,,,,,4.4752507933667,5.0,461,2020-12-31
2022-06-01,,,,,,,,,,,4.58302400003526,48.0,461,2020-12-31
2022-06-02,,,,,,,,,,,4.662918216975379,216.0,461,2020-12-31
2022-06-03,,,,,,,,,,,4.669909119589,131.0,461,2020-12-31
2022-06-04,,,,,,,,,,,4.72042399386491,16.0,461,2020-12-31
2022-06-05,,,,,,,,,,,4.856460148753349,8.0,461,2020-12-31
2022-06-06,,,,,,,,,,,6.11836432675295,5.0,461,2020-12-31
2022-06-07,,,,,,,,,,,8.21947380176832,44.0,461,2020-12-31
2022-06-08,,,,,,,,,,,10.690105763698801,76.0,461,2020-12-31
2022-06-09,,,,,,,,,,,13.399453591836,14.0,461,2020-12-31
2022-06-10,,,,,,,,,,,15.9088113215009,3.0,461,2020-12-31
2022-06-11,,,,,,,,,,,17.910289093008497,2.0,461,2020-12-31
2022-06-12,,,,,,,,,,,20.0198445352475,13.0,461,2020-12-31
2022-06-13,,,,,,,,,,,22.233264691571197,6.0,461,2020-12-31
2022-06-14,,,,,,,,,,,24.3117120682238,8.0,461,2020-12-31
2022-06-15,,,,,,,,,,,26.631733318945603,5.0,461,2020-12-31
