"date","ndate","beta","beta_lo","beta_hi","lamih","lamih_lo","lamih_hi","lamif","lamif_lo","lamif_hi","lamhu","lamhu_lo","lamhu_hi","lamhf","lamhf_lo","lamhf_hi","lamuf","lamuf_lo","lamuf_hi","S","E","I","R","H","U","F","O","dailyR","dailyF","R_sin_subRegistro","dailyR_sin_subRegistro","seed","numero_reproductivo","adapt_delta_SEIR","S_porciento","I_porciento","O_porciento"
2020-03-16,10,0.234025718433295,0.0590444140452856,0.314036500248836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7246293.47743036,1790.61370060321,2528.25336646846,2104.99550189416,NA,NA,NA,2059.62471257439,344.230090835986,NA,3.08169519572456,0.857566012768259,1802158578,1.63673930237493,0.85,0.999120532156049,0.000551917693235942,0.000283981506583805
2020-03-17,11,0.216439116771125,0.0494346612188475,0.29395147895083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7245688.40841329,1809.38401448375,2749.69714415671,2482.2925844086,NA,NA,NA,2424.47963807092,377.297082514445,NA,3.9897429025364,0.908047706811846,696446931,1.51361496055722,0.85,0.99903710510742,0.000595486337367346,0.000334287783642172
2020-03-18,12,0.222548548924873,0.0623396323349057,0.297414648260457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7245086.69024328,1821.55839896615,2946.62342395412,2889.458027088,NA,NA,NA,2817.09714380189,407.165442679396,NA,4.90048768901649,0.910744786480084,574133061,1.55621056021224,0.85,0.998954140074317,0.000628607108937958,0.000388421971345375
2020-03-19,13,0.250295421004962,0.0982334199680503,0.320771883676615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7244428.04648083,1880.55834137557,3129.01591626287,3323.50794659094,NA,NA,NA,3234.34847153178,434.049919502937,NA,6.16364094445116,1.26315325543467,713316360,1.75007641717747,0.85,0.998863326128058,0.000657437954337765,0.000445952675822464
2020-03-20,14,0.216094045712025,0.065285726130422,0.286633838067107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7243641.47017581,2033.8314690009,3321.06320014858,3783.94659543742,NA,NA,NA,3675.60436504845,460.438648846483,NA,7.95673764162018,1.79309669716901,1127096141,1.51077486798805,0.85,0.998754872814801,0.000690721196119961,0.000506793135089056
2020-03-21,15,0.198061107462469,0.0491940002540104,0.269949423773417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7242924.95960359,2086.08916135619,3518.36325950346,4272.60469486824,NA,NA,NA,4142.55718555809,488.658099430821,NA,10.7906119352046,2.83387429358442,152849003,1.38456450450224,0.85,0.998656080180133,0.000738334050110467,0.000571176692279014
2020-03-22,16,0.184007127368325,0.0414120706692021,0.254998116974408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7242235.16390683,2102.92227769415,3699.86560093681,4788.4335800073,NA,NA,NA,4634.01742454229,515.828885139063,NA,12.504964171079,1.71435223587445,830090608,1.28619635042872,0.85,0.998560970998347,0.000772743127588345,0.000638939337697228
2020-03-23,17,0.157057924817561,0.0213776092693329,0.232817747403465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7241567.54253514,2098.3438944026,3859.0175769928,5328.64183889496,NA,NA,NA,5147.06520346385,540.208258887655,NA,16.5123058064765,4.00734163539742,937968458,1.09772219512978,0.85,0.998468919217359,0.000800089663956363,0.000709678477851315
2020-03-24,18,0.137972466800159,0.0148919035580325,0.210654032096526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7240982.07225517,2027.4441748692,3984.69096491483,5889.40048602398,NA,NA,NA,5677.76181504408,560.758647129018,NA,20.7575234002349,4.2452175937584,1944942406,0.964250574083966,0.85,0.998388194446895,0.000821402304790066,0.000782851042918812
2020-03-25,19,0.1251036246799,0.0114213256599529,0.198493634576687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7240460.08473767,1924.99555381021,4066.54103783233,6465.0328583335,NA,NA,NA,6220.34788069387,575.632372309526,NA,23.3233665653215,2.56584316508659,1933180876,0.874250846250032,0.85,0.998316222693626,0.000828954510187079,0.000857662928518112
2020-03-26,20,0.109722315719603,0.0108328363409821,0.174161507393425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7239985.49497529,1813.70540511879,4104.35926053916,7049.17335519231,NA,NA,NA,6768.40956905245,584.140496858808,NA,27.1639762814017,3.84060971608021,1970225111,0.766712715479518,0.86,0.998250786153218,0.000826114377856685,0.000933229794176077
2020-03-27,21,0.101518770356723,0.0077002953437635,0.166773263040146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7239574.96499758,1681.95163216294,4099.28025044046,7635.66060669868,NA,NA,NA,7315.77232981919,586.487251506364,NA,32.0482889435958,4.88431266219412,1412278507,0.709348121672112,0.88,0.998194182189954,0.000815984052606005,0.00100870029154456
2020-03-28,22,0.0869662265273539,0.00457292320883721,0.155185301266464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7239203.66063423,1556.66875692813,4055.13746887366,8218.54016143162,NA,NA,NA,7856.50234997542,582.879554732943,NA,35.0628867615527,3.01459781795688,1727495691,0.607633103593763,0.87,0.998142986662991,0.000797117518501684,0.00108325626518459
2020-03-29,23,0.0999711018496044,0.00604081865939055,0.173085816924892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7238900.00965979,1411.83665522967,3974.74368193869,8792.54005894486,NA,NA,NA,8385.37921304053,573.999897513242,NA,40.0160999212667,4.95321315971408,1514327399,0.698468880506311,0.87,0.998101119200114,0.000773757071824808,0.00115617792292816
2020-03-30,24,0.110669187161162,0.00678888244322061,0.181819672533646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7238556.43555127,1344.39786395836,3873.11787283781,9353.19624936593,NA,NA,NA,8898.01792193706,560.65619042107,NA,43.2675126522209,3.25141273095417,1445284383,0.773176578563695,0.89,0.998053747126762,0.000742702876958475,0.00122686066041758
2020-03-31,25,0.0984121104482308,0.00567510501385855,0.173394247556016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7238185.13100101,1322.01280005217,3771.65300630045,9899.1675732885,NA,NA,NA,9393.17240263784,545.971323922571,NA,47.3592139370786,4.09170128485767,1432466279,0.687508761331836,0.89,0.998002551574028,0.000719392212821186,0.001295132668693
2020-04-01,26,0.104737961154953,0.00569697479098261,0.178402713044964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7237873.17488676,1257.83080448864,3669.70465876851,10430.7743167721,NA,NA,NA,9871.25885998717,531.60674348359,NA,51.5452642269539,4.18605028987527,1052264859,0.731669732007525,0.89,0.997959538996653,0.0007023157572791,0.00136105133416952
2020-04-02,27,0.136853074673132,0.0249523139963808,0.195195262319455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7237551.16640337,1222.58580984888,3566.26191660889,10947.597580082,NA,NA,NA,10331.9550801748,516.823263309883,NA,56.4306435130482,4.88537928609435,436976828,0.955974286582838,0.88,0.997915140396419,0.000679409669177949,0.00142457222993641
2020-04-03,28,0.122415950660136,0.0143740086291369,0.183454966500444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7237128.9118013,1284.70606759353,3481.98016310835,11450.6546251401,NA,NA,NA,10776.3711780004,503.05704505808,NA,62.9944758646964,6.56383235164823,70924214,0.85507522425453,0.87,0.99785691983938,0.000660287373644915,0.00148584841886545
2020-04-04,29,0.114554862322272,0.0126396927037928,0.17665460131532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7236768.69477275,1278.58876716601,3416.68612356567,11943.3560478062,NA,NA,NA,11207.9995465231,492.701422666118,NA,70.3791601996768,7.38468433498037,858359265,0.800125707470383,0.86,0.997807253036568,0.000657231741755045,0.00154536143287671
2020-04-05,30,0.105056505292761,0.00911809912046531,0.170230649747677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7236443.19589845,1245.03810553739,3353.56582652462,12428.9704932744,NA,NA,NA,11630.1693794953,485.614445468216,NA,77.9345611057865,7.55540090610965,1296388628,0.733749996272662,0.86,0.99776237318047,0.000647385530555452,0.00160357030193414
2020-04-06,31,0.0910224560027843,0.00613430805684723,0.158271442547466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7236160.970877,1187.86023123599,3284.46664198848,12903.2249785078,NA,NA,NA,12038.6714597761,474.254485233419,NA,84.0195799828856,6.08501887709919,1259984452,0.63570667814268,0.85,0.997723459932685,0.000634056517595806,0.00165989465825619
2020-04-07,32,0.0869744949500612,0.00513762862905211,0.154485810479444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7235934.25795084,1101.53905099037,3201.92755006545,13366.784883342,NA,NA,NA,12434.2446581053,463.559904834199,NA,91.6267111393321,7.60713115644648,417139540,0.60741642690338,0.86,0.997692200704758,0.000616645409059032,0.00171443637750236
2020-04-08,33,0.0764748550242478,0.00371895461737911,0.144291426230043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7235729.71780824,1021.85516937549,3104.70000340563,13818.3826592733,NA,NA,NA,12815.6962289792,451.597775931294,NA,99.9913565003771,8.36464536104496,1497954107,0.534073467625767,0.85,0.997663998665087,0.000593362917739209,0.00176703100366129
2020-04-09,34,0.0807157718489291,0.00308095074661788,0.152467200143696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7235569.20419498,929.906675882975,2993.60954629849,14254.1516970848,NA,NA,NA,13179.2487928462,435.769037811484,NA,107.481119210204,7.48976270982738,1166796504,0.563678033273285,0.88,0.997641867012925,0.00056897033125167,0.00181715771081286
2020-04-10,35,0.0740989164346627,0.00296468122776171,0.149465933541389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7235407.13470386,866.992095769924,2873.64363700884,14673.2867484414,NA,NA,NA,13524.1987733606,419.135051356576,NA,114.596281478024,7.11516226781952,244877477,0.517457678556097,0.87,0.997619520835986,0.000540975276262059,0.00186471948969639
