"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2023-01-12,26,15993.505104109,13234.3107772156,7865.49630840201,10228.9919413556,16762.4076656777,14288.5856614765,8591.13560313807,16316.2314077422,16455.9824396131,16537.3350638727
2023-01-13,27,16389.9344673274,13478.0864046654,7451.51997312309,10129.5843154104,17157.9013506614,14615.2380221735,8273.28882708101,16747.4091176867,16854.5967772929,16916.1847177639
2023-01-14,28,16522.7962847691,13584.0043728584,7021.60250100788,9972.80989231841,17246.9843168812,14762.0336901917,7926.99602476326,16892.7002757664,16964.1525579354,17004.2561881853
2023-01-15,29,16403.6893645566,13556.7043887752,6590.14829427312,9769.33108412754,17049.0198063813,14733.5202929554,7565.72172088534,16765.2656155419,16800.513021897,16819.0329046358
2023-01-16,30,16057.7012782941,13404.4237066389,6166.58477261323,9527.61862910925,16599.524593225,14541.1760288167,7198.77154826823,16393.7521476741,16394.6628377664,16392.8700728268
2023-01-17,31,15519.0284737403,13138.623034544,5756.88391408557,9254.60959605793,15943.5937544056,14202.156751907,6832.57469295578,15816.9560723356,15787.1416302705,15767.3060234341
2023-01-18,32,14826.4790577662,12773.1520365776,5364.66187447292,8956.33516845081,15129.9535344558,13737.5326154617,6471.56633384741,15078.5040212933,15022.6526043737,14987.6434970023
2023-01-19,33,14019.6879309136,12323.5788974258,4991.93521844271,8638.05600839305,14206.1619093951,13170.4823015773,6118.79078144901,14222.3425968177,14145.6221165271,14098.5503436782
2023-01-20,34,13136.1323632008,11806.1414925691,4639.65342342493,8304.50085300526,13215.3553439277,12524.6574271122,5776.37133114917,13289.4791779414,13197.0439342388,13140.9813807989
2023-01-21,35,12209.2308622737,11236.8622793715,4308.04924005101,7960.05458144612,12194.4467378707,11822.8507493223,5445.71535562377,12315.9334999037,12212.5873389756,12150.3736435484
2023-01-22,36,11267.3283322026,10631.0641849718,3996.8878495712,7608.53714540985,11173.4490837557,11086.0050840916,5127.74151959698,11331.7676055225,11221.7575945621,11155.8852892164
2023-01-23,37,10333.3875874967,10002.8095175991,3705.62412704374,7253.429992151,10175.5945576278,10332.6145213127,4823.02712525672,10360.9084004242,10247.8274493935,10180.3898609869
2023-01-24,38,9425.17122057589,9364.55868030123,3433.52289235603,6897.84863409634,9217.95270123717,9578.35009081846,4531.86524294349,9421.49387707435,9308.26116042313,9240.95315218886
2023-01-25,39,8555.74339571244,8727.06709560436,3179.73163589805,6544.52680033644,8312.27567654699,8836.07764922855,4254.36659017377,8526.5356697536,8415.42992843765,8349.56402458868
2023-01-26,40,7734.09773122923,8099.25549096669,2943.33234898747,6195.83977110941,7465.92879998777,8115.9417778663,3990.47417823642,7684.68640105099,7577.41742802839,7513.96825334604
2023-01-27,41,6965.85728261493,7488.34541173528,2723.38295800855,5853.82110265536,6682.79228048882,7425.56824111961,3740.01821875094,6901.05524258043,6798.83901160716,6738.49422731786
2023-01-28,42,6253.93555769172,6899.96096901717,2518.93724695576,5520.18079936712,5964.06684024572,6770.39008407308,3502.73727005381,6177.96136558738,6081.6043824948,6024.8120918956
2023-01-29,43,5599.14586460687,6338.250035148,2329.05955029737,5196.31311218654,5308.9745487003,6153.95549672662,3278.30216109991,5515.60232160108,5425.57807098059,5372.59407685134
2023-01-30,44,5000.72795047962,5806.10145548378,2152.84330434731,4883.33319216099,4715.32379907591,5578.25823915653,3066.32838281141,4912.61779112151,4829.1383428524,4780.06917073064
2023-01-31,45,4456.78092222362,5305.31124774277,1989.41125928361,4582.11084665298,4179.98164875345,5044.03367746261,2866.39238292951,4366.55767900638,4289.63558391321,4244.47274058905
