"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2022-12-05,30,1.87176716668984,1.92245609866727,1.99112589600838,2.50304171187425,1.88692165452719,1.84245228071239,2.1208151543183,1.50105286272302,1.77136282986071,2.72970008254232
2022-12-06,31,1.74102114574046,1.79742570611363,1.87467159646577,2.46422938579057,1.75782671717228,1.70865907150479,2.02287781823448,1.37221223558718,1.63104082541268,2.56744876212158
2022-12-07,32,1.61955615369869,1.68147376268989,1.76722848800395,2.4393763278432,1.63793861085908,1.58432306439699,1.93446990788567,1.25359446156301,1.50078079372276,2.41351739160223
2022-12-08,33,1.50671120196305,1.5738846156536,1.66800484264935,2.42761694822209,1.52658046954267,1.46881235643494,1.85467978639858,1.14451409910126,1.38000583040794,2.2676364255867
2022-12-09,34,1.40186873164717,1.47399815284695,1.57627686928786,2.42818789029966,1.42312272733444,1.3615301457863,1.78267669426105,1.0443112652427,1.26815020546215,2.12952348489943
2022-12-10,35,1.30445336922276,1.38120713998169,1.49138471809592,2.44042039076811,1.32698145307161,1.26191468857127,1.71770643747444,0.952354581270267,1.16466329164628,1.99888738641568
2022-12-11,36,1.21393010882039,1.2949539480819,1.41272812937311,2.46373478835194,1.23761602421534,1.16943858125132,1.65908572187616,0.868043164304745,1.06901255224783,1.87543164370349
2022-12-12,37,1.1298021721072,1.21472717066861,1.33976175768508,2.49763433480475,1.15452648880053,1.08360751309898,1.60619621676805,0.790807709013043,0.980685743790849,1.75885742058078
2022-12-13,38,1.0516086425177,1.1400580040492,1.27199051202012,2.54170290165555,1.07725092425259,1.00395892046599,1.5584788825047,0.720111013158098,0.899192462836261,1.64886602044511
2022-12-14,39,0.978922184798139,1.07051685108187,1.20896514138875,2.59559425165158,1.00536266155934,0.930060477003954,1.51542867097216,0.655447942001087,0.824065149747698,1.5451609719601
2022-12-15,40,0.911346705354306,1.00571003963208,1.15027811042969,2.65902677414753,0.938467682623013,0.861508364316784,1.47658958096019,0.596344993243587,0.754859646359497,1.44744975727829
2022-12-16,41,0.848515122093231,0.945276811709977,1.09555986755578,2.73178069542848,0.876202119416959,0.797925759991807,1.44154991071999,0.542359554893442,0.691155388968481,1.35544523103008
2022-12-17,42,0.79008726993132,0.888886484879436,1.04447512861512,2.81369303482008,0.818229941524658,0.738961260135179,1.40993808315001,0.493078906754203,0.632555306878858,1.26886677075557
2022-12-18,43,0.73574794955723,0.836235791678998,0.996719724478196,2.90465384824126,0.764240762466106,0.684287275733309,1.38141877675604,0.448119079399664,0.578685485831178,1.18744119346644
2022-12-19,44,0.685205055299627,0.787046511454412,0.952017642186461,3.00460268209733,0.713947796245119,0.633598579309231,1.35568942142771,0.407123582180053,0.529194646954969,1.11090347052382
2022-12-20,45,0.638187864000172,0.741063274689114,0.910118350892135,3.11352560621609,0.66708600102892,0.58661090580511,1.33247701677132,0.369762038711971,0.483753483592043,1.03899726871904
