"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2022-12-05,30,1.26117594185826,1.2660703488993,1.27252551725187,1.3758435155935,1.26265168343279,1.25828917200791,1.28425606570251,1.17080970284278,1.25109066633275,1.49876356778493
2022-12-06,31,1.20240100851634,1.20825168964872,1.21602727173239,1.33065751866748,1.20416087428549,1.19896901576286,1.23031821144532,1.11013277193832,1.19047551024808,1.44167767435517
2022-12-07,32,1.14530070171039,1.15217113683906,1.16137487407134,1.28834957367127,1.14736219641549,1.14129351290834,1.17849149078381,1.05134891653393,1.13145416066859,1.38531224300621
2022-12-08,33,1.08996338363516,1.09790588848682,1.10863383865818,1.24905762797172,1.09234044490545,1.08535834326911,1.12883082550736,0.994552011272277,1.07414266457626,1.32981551855425
2022-12-09,34,1.03645380920057,1.04550924031754,1.05784500930337,1.21288522035723,1.03915676154186,1.03123565869858,1.081364725429,0.939811041168426,1.01863291162866,1.2753164184582
2022-12-10,35,0.984816237939463,0.995013995868746,1.00902830880466,1.17990771487001,0.987851821364993,0.978976875504808,1.03609914023785,0.887172855238832,0.964994975223352,1.22192586921847
2022-12-11,36,0.935077134305494,0.946435465633052,0.962185982914208,1.15017688514516,0.938448639772353,0.92861535551306,0.993021257246376,0.836664761554251,0.913279346937932,1.16973811620407
2022-12-12,37,0.887247670358904,0.899774069570517,0.917305544737055,1.12372527974601,0.890955132561821,0.880168710224416,0.952102840064035,0.78829693299831,0.8635190510143,1.11883201298298
2022-12-13,38,0.841325949166081,0.855017787290263,0.87436235676679,1.10056909618726,0.845366309247917,0.833640922143901,0.913303063242112,0.742064641974846,0.81573163066773,1.06927227209027
2022-12-14,39,0.797298923903324,0.812144185724224,0.833321848838831,1.08071295196898,0.80166633836116,0.789024266739921,0.876570989479001,0.697950312294203,0.769921001722453,1.02111066915462
2022-12-15,40,0.755144178781304,0.771122251601877,0.794141452885558,1.06415271884242,0.759830278823797,0.746301081446958,0.841847683497392,0.655925397002124,0.726079171972209,0.974387196014484
2022-12-16,41,0.714831482200304,0.731913959315899,0.756772228241593,1.05087735909809,0.719825643965322,0.705445243577589,0.809068113686548,0.615952085035987,0.684187827215175,0.929131157852362
2022-12-17,42,0.676324133612488,0.694475654586458,0.721160386576212,1.04087145910993,0.681613749172454,0.66642351534964,0.778162701178418,0.577984835595271,0.644219786664178,0.885362211782233
2022-12-18,43,0.639580148694429,0.658759273127682,0.687248481582598,1.03411709818631,0.645150911567894,0.629196820497279,0.749058671463363,0.541971769690668,0.606140331798562,0.843091345470747
2022-12-19,44,0.60455332217195,0.624713354634098,0.654976471209159,1.0305954807096,0.610389499437505,0.593721290938216,0.721681194582043,0.507855912251651,0.569908414368628,0.802321795176084
2022-12-20,45,0.571194136208048,0.59228393636631,0.624282614023901,1.03028835475863,0.577278825975401,0.559949204175684,0.695954346450808,0.475576295153821,0.535477749977584,0.763049903476286
