"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2023-01-22,36,2812.81938207058,2463.73853823491,1271.13321305006,2008.52899446182,3124.59467766103,2621.02100676105,1451.07976400651,2850.01102990201,2852.65445710031,2854.00325608181
2023-01-23,37,2771.28326811134,2449.19398359055,1230.3061867104,1990.16617581859,3068.02701111078,2598.45973946863,1418.05666369433,2805.42208912108,2805.21370167868,2804.88434419131
2023-01-24,38,2713.05616642586,2421.46673265091,1187.28592663246,1964.68699114643,2993.0151046824,2560.85277926137,1381.63132234672,2743.73045287557,2740.94920977996,2739.11085738372
2023-01-25,39,2640.67864462134,2381.87939170821,1142.70843387804,1932.86078687523,2902.71460209333,2509.96443639126,1342.45302955346,2667.64719540161,2662.59651149459,2659.43159164954
2023-01-26,40,2556.64536882292,2331.8273673749,1097.12584426214,1895.43968387064,2800.15005434376,2447.61638360658,1301.10554035558,2579.81274375808,2572.80512962258,2568.50028462676
2023-01-27,41,2463.33262495897,2272.73359788739,1051.01418288351,1853.15169432485,2688.14048468734,2375.62442226305,1258.11103070014,2482.72294327838,2474.06777357169,2468.80690288155
2023-01-28,42,2362.94805844796,2206.00877595499,1004.78067076014,1806.69495737534,2569.25262740473,2295.74891394422,1213.93409852802,2378.67955578915,2368.67403378127,2362.63307444795
2023-01-29,43,2257.49935610199,2133.01890300894,958.77082197834,1756.73284505448,2445.77649632159,2209.65712662139,1168.98572844392,2269.76098723969,2258.6837253424,2252.02704534577
2023-01-30,44,2148.77806969802,2055.0608968093,913.275341678229,1703.89043978466,2319.71757411445,2118.89692494427,1123.6275037824,2157.80876815136,2145.91563957045,2138.79378610741
2023-01-31,45,2038.35491460862,1973.3443935287,868.536056101288,1648.75208997972,2192.80168064786,2024.87978456787,1078.17558320491,2044.42610203331,2031.94794211808,2024.4963600383
