"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"lamih313",0.0714014861852674,0.0706629993141488,1.20942401921153e-05,0.00174271672694494,0.0673139162351722,0.0695124977260537,0.0706264126778026,0.0717728516692785,0.0742148167502009,20763.3019821081,1.00017909623697
"lamif313",0.00631320935048199,0.00581172099407588,2.98694685980936e-05,0.00428597422539918,0.000203164483872741,0.00226504708803079,0.00492491729036496,0.00867483504003945,0.0154256476427696,20589.4202246949,0.99995642971087
"lamhu313",0.250817541984418,0.250807384329067,9.31917864747651e-05,0.0134903265492337,0.224482317605809,0.242022185887979,0.250747834962786,0.259374959026707,0.278128661418169,20955.095791283,0.999909125635983
"lamhf313",0.0822739009767322,0.0706025111520253,0.000375394164743472,0.0525441572725845,0.00237141559571803,0.0270932601369072,0.0596575783490572,0.105489816446523,0.189149894543718,19591.7769159214,1.00010045572585
"lamuf313",0.2393639727872,0.293951160175549,0.00136913615345208,0.18529762774906,0.0130926582792945,0.138947484800281,0.275766865282788,0.432145245155939,0.667338322617276,18316.6666436737,1.0003720795765
"sigma_h313",25.9255063212292,25.7241926726244,0.0384944148454765,5.79081039458164,17.2227549155267,21.6658339016751,24.7836454360343,28.7506859378816,39.4540399532661,22629.9318457591,1.00064132482393
"sigma_u313",20.4362666439236,22.7088348615632,0.0368957840830641,5.16619676368729,15.2466382712143,19.0742094546931,21.8513665085355,25.3476037225813,35.1522268616214,19605.9728927967,1.00022434700465
"sigma_f313",3.53616246180089,3.98564254223706,0.00638329419246431,0.904120413767701,2.66614636917012,3.35151096588924,3.84346746028395,4.44645741953586,6.13655841413672,20061.4735262432,1.00043518759172
"lp__313",-130.329049278968,-134.584090057441,0.0208774587274596,2.22452705247566,-139.835393119439,-135.829055041987,-134.221679231046,-132.955655486767,-131.346268680028,11353.247761184,1.00131013852454
"lamih314",0.0697597366302574,0.0696032089662384,1.23517231295968e-05,0.00170930710119224,0.0662742696817114,0.0684967009656308,0.0695712082155493,0.0706939787357142,0.0730491367422641,19150.7195973213,1.00050115148994
"lamif314",0.00579427399239065,0.00596187473664467,3.06089498813083e-05,0.00435712245858555,0.000220210408963509,0.00232322645565792,0.00511079321895676,0.00889435199249553,0.0157210817072035,20262.9499498312,1.00025151834538
"lamhu314",0.257887438422091,0.255894418286381,9.15408854606668e-05,0.0128316714155823,0.230789919733467,0.247482339967521,0.255873149084018,0.264162474185652,0.281310127525836,19648.8094965177,1.00033087601354
"lamhf314",0.066485023410208,0.0714150103890807,0.000384362837136768,0.0530456613164706,0.00252093615089986,0.0273823502422149,0.0603838017965251,0.107017320764149,0.190360608356971,19046.5778142738,1.00024938236456
"lamuf314",0.314905529600307,0.279512019150276,0.00133253663464155,0.181364989356151,0.0129123035123026,0.125810339080674,0.261081093871907,0.415571641951187,0.647073848017388,18524.589552806,1.00045721710729
"sigma_h314",21.1435914355299,24.576971092177,0.0396130411406323,5.62069102856773,16.4854794855811,20.6780989585035,23.6075906062365,27.3874748086243,38.2858002101248,20132.7478944029,1.00046600612576
"sigma_u314",20.1880922783452,21.4924111455266,0.0349876338916641,4.86726428760915,14.4089458926109,18.1100525460958,20.7290734489529,23.9668538467857,33.0799380106526,19352.6619461298,1.00040933022103
"sigma_f314",3.78895311343451,4.04621318703176,0.0068453473894223,0.931258030763315,2.70924241245495,3.39717184977723,3.88871540013038,4.51525559689911,6.30747642204787,18507.5561834921,0.999986775293992
"lp__314",-129.121067656843,-133.451438292986,0.0216237569785722,2.24453368144106,-138.82695460132,-134.669405485368,-133.073974198404,-131.807697959636,-130.197176558836,10774.3219813659,1.00097136153596
"lamih315",0.0687988954806249,0.0688105682387655,1.1984107617241e-05,0.00170451537426972,0.065537772780157,0.0676810707758632,0.0687801149610862,0.0699204846889003,0.0722175779866522,20229.7467000196,1.00038567146752
"lamif315",0.00662160943031134,0.0063433467108097,3.1281425327546e-05,0.00444394835155903,0.000239433800122286,0.00263327485428091,0.00562830859071728,0.00945185762888177,0.0159323987341028,20182.0342586487,1.00051931565956
"lamhu315",0.263731741700611,0.262638689748351,8.39981898987235e-05,0.0122064010138988,0.238603180842936,0.254757315258053,0.262580455591779,0.270540669770762,0.286652914808014,21117.1552305527,1.00017102454203
"lamhf315",0.0671459907656555,0.0767286560960843,0.000396756956680082,0.0552647972539018,0.00284127480035281,0.0303415386068701,0.06670644763678,0.115001953387599,0.198268068040735,19402.0697481029,1.00037923236131
"lamuf315",0.264621115178905,0.24567175956196,0.00121821002337034,0.170310923386095,0.0100016777494093,0.102832480226316,0.219257495367907,0.363838211863311,0.615104315188403,19545.2248123865,1.00013343585691
"sigma_h315",22.6881164340966,24.6892573858061,0.0382072020949455,5.63555689632022,16.5478559088313,20.7514275257973,23.7307250895245,27.6157419801822,38.4217135308683,21756.2082083744,1.00006222971123
"sigma_u315",18.6387529028887,20.1431866952542,0.0317566855475745,4.56413562891765,13.5145003910623,16.9580287888297,19.3806321637012,22.5197396608208,31.110510898649,20656.0247671139,1.00043624587675
"sigma_f315",3.50167753570773,4.08370016885841,0.00625618281184112,0.925111745384613,2.73795713597886,3.43075902039697,3.93537472868926,4.55957581669145,6.30903163668557,21866.009287905,1.00015227672936
"lp__315",-128.342347879683,-132.734736785821,0.0206566469046251,2.22848341131176,-138.020255455503,-133.967036017885,-132.369691426847,-131.096546329733,-129.504739908289,11638.5575725987,1.00059086019422
"lamih316",0.0683915535802626,0.0680393497426328,1.24497064253936e-05,0.00172853858458369,0.0646825931571195,0.0668818917837916,0.0680251085636249,0.0691785318371152,0.0714624680115805,19277.0216732635,0.999971511534609
"lamif316",0.00793596228775635,0.0063898281770099,3.22324185660269e-05,0.00443635331672258,0.000238550442028082,0.0026410799371339,0.00570497414692827,0.00957697474429843,0.0158197342046341,18943.7723022712,1.00038447745315
"lamhu316",0.267893457456689,0.26821692420832,7.68183123169421e-05,0.0109420033045761,0.24662146184709,0.261101284537581,0.268133284204582,0.275339320072266,0.290072119749262,20289.1643477669,1.00080536618702
"lamhf316",0.0876884754993642,0.0768230866899966,0.000410934370932848,0.0552404155053727,0.00294809582694223,0.0306183457602753,0.0668965573147802,0.114102923600579,0.198916433928293,18070.44876337,0.999952745263805
"lamuf316",0.129599968082237,0.229953260825081,0.0012157558519679,0.163547034088171,0.00876168047551777,0.09330481902174,0.20128536595951,0.341261829235582,0.588351876228031,18096.4175266173,1.00046473958056
"sigma_h316",22.3863140632969,24.8978334719625,0.0386255883159051,5.61755295427405,16.6997576895501,20.9112453373275,23.9726903348545,27.8551595979054,38.4027845989492,21151.6443435211,1.00028830729096
"sigma_u316",15.7059634159189,17.480862447817,0.0282955330952325,3.99185290752144,11.7035710141917,14.6707768078828,16.8265832599404,19.5234767159878,27.3014778222988,19902.7596666164,1.00059688902281
