"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"lp__22",-25.0966340631103,-26.3568076443853,0.0235179330944176,1.23046153103201,-29.6981005754329,-26.8304606924834,-25.9806786738032,-25.4681289250434,-25.1302785288206,2737.39695627798,1.00404368114474
"beta23",0.180853552007674,0.155576698817921,0.00108888712278852,0.0534030059771845,0.0348296233636917,0.122446925806834,0.160301155429274,0.192753639243805,0.249608831618576,2405.28023927515,1.00560303027318
"sigma23",4.19971785209085,4.66573607895397,0.0164591457003697,1.0375870886682,3.11738305003848,3.93476998078131,4.49783388655139,5.21725445124808,7.20347270790477,3974.06108535025,1.00141806228512
"lp__23",-26.8767108834365,-28.152197082046,0.0285851109646965,1.26755079067602,-31.4783210086852,-28.6596855664289,-27.7666201883022,-27.2459710179815,-26.9096247102525,1966.30541909151,1.00632787058159
"beta24",0.207154253138419,0.181990669610607,0.00104131744309754,0.0530763125545953,0.0573283487985424,0.151681648829921,0.188249650980646,0.218572124078049,0.271387376188848,2597.97638517199,1.00597524873756
"sigma24",4.2970327104139,4.8055175612693,0.0161582477370257,1.09723855916739,3.23091795687578,4.03256537203093,4.62636356689944,5.35882573782854,7.46170700067576,4611.19616060936,1.00234556912958
"lp__24",-27.0604355542988,-28.3483368549987,0.0298504790338106,1.32063936443783,-32.0321240512358,-28.8424590695146,-27.9305342318012,-27.4182412439506,-27.0911694668486,1957.33817481948,1.00629069179738
"beta25",0.174333625894899,0.14655175995307,0.000893143987729621,0.054297437539176,0.0305842287544105,0.111533300769666,0.15053816306841,0.1844452831442,0.243922003271659,3695.86169296993,1.00226802680852
"sigma25",4.60235234181413,5.07433541898747,0.0182801622390723,1.13773298930575,3.42582428907763,4.28117088777354,4.89454717945058,5.65777043814798,7.79864174639626,3873.65207170749,1.00378727256766
"lp__25",-28.0939237649105,-29.3460738596433,0.0248163557452881,1.24364442249622,-32.5711348774644,-29.8444063777372,-28.9706093258719,-28.456508788229,-28.1255336393678,2511.40318448839,1.00450929517569
"beta26",0.203509273235725,0.177693396500356,0.000997751580069838,0.0549968889858393,0.0499899135432099,0.145614572182911,0.183429071368933,0.215946574382798,0.270196228934635,3038.30521027372,1.00239979984533
